I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
34, 48, 14, -41, 9, 31, 0, 34, -63, -78, 19, 78, 
14, 48, 34, -31, -9, 41, 0, 29, -73, -87, 14, 68, 
9, 43, 34, -26, -12, 39, 0, 29, -68, -78, 9, 63, 
4, 39, 34, -21, -14, 36, 0, 29, -68, -78, 4, 58, 
0, 39, 39, -19, -19, 39, 0, 29, -68, -78, 0, 53, 
9, 39, 29, -24, -9, 34, 14, 24, -68, -73, 9, 48, 
9, 19, 9, -14, 0, 14, 14, 24, -58, -58, 9, 48, 
9, 14, 4, -12, 2, 9, 14, 29, -58, -58, 9, 48, 
9, 4, -4, -7, 7, 0, 14, 29, -58, -58, 9, 48, 
9, 43, 34, -26, -12, 39, 4, 4, -68, -68, 4, 39, 
9, 34, 24, -21, -7, 29, 9, 14, -58, -58, 9, 39, 
9, 24, 14, -17, -2, 19, 9, 14, -43, -53, 9, 43, 
4, 29, 24, -17, -9, 26, 9, 14, -43, -53, 0, 43, 
4, 34, 29, -19, -12, 31, 4, 4, -53, -58, 4, 34, 
4, 34, 29, -19, -12, 31, 4, 4, -58, -53, 4, 29, 
4, 14, 9, -9, -2, 12, 9, 4, -58, -48, 4, 29, 
4, -14, -19, 4, 12, -17, 9, 4, -58, -43, 4, 34, 
0, -9, -9, 4, 4, -9, 9, 4, -53, -48, -4, 34, 
0, -4, -4, 2, 2, -4, 14, 4, -48, -48, -4, 29, 
0, -4, -4, 2, 2, -4, 19, 9, -48, -48, -4, 29, 
0, -14, -14, 7, 7, -14, 24, 9, -48, -48, -4, 29, 
-4, -19, -14, 12, 4, -17, 14, 4, -58, -53, -14, 29, 
-4, -14, -9, 9, 2, -12, 14, 4, -58, -58, -14, 29, 
-4, 0, 4, 2, -4, 2, 14, 4, -48, -63, -14, 24, 
-4, 4, 9, 0, -7, 7, 14, 4, -48, -68, -19, 24, 
9, -19, -29, 4, 19, -24, 29, 14, -39, -53, -14, 29, 
9, -24, -34, 7, 21, -29, 29, 19, -43, -53, -9, 29, 
4, -19, -24, 7, 14, -21, 29, 19, -43, -53, -14, 24, 
4, -4, -9, 0, 7, -7, 29, 14, -48, -68, -9, 24, 
-9, -9, 0, 9, -4, -4, 34, 14, -48, -68, -19, 14, 
-9, -9, 0, 9, -4, -4, 34, 14, -48, -63, -24, 14, 
-9, -9, 0, 9, -4, -4, 34, 14, -48, -63, -24, 9, 
-9, 0, 9, 4, -9, 4, 34, 14, -48, -68, -24, 4, 
-9, 4, 14, 2, -12, 9, 29, 4, -63, -78, -39, -4, 
-9, 4, 14, 2, -12, 9, 24, 4, -63, -78, -39, -4, 
-9, 4, 14, 2, -12, 9, 29, 4, -53, -68, -39, -4, 
-9, 0, 9, 4, -9, 4, 29, 14, -53, -53, -34, 4, 
0, 4, 4, -2, -2, 4, 34, 9, -63, -63, -24, 4, 
0, 4, 4, -2, -2, 4, 34, 14, -48, -68, -24, 4, 
0, 0, 0, 0, 0, 0, 34, 14, -63, -78, -24, 0, 
0, 0, 0, 0, 0, 0, 29, 9, -63, -78, -29, 0, 
-9, -4, 4, 7, -7, 0, 34, 9, -58, -78, -24, 14, 
-14, -4, 9, 9, -12, 2, 34, 4, -63, -73, -24, 19, 
-14, -9, 4, 12, -9, -2, 29, 9, -63, -73, -29, 4, 
-14, -24, -9, 19, -2, -17, 29, 14, -58, -68, -9, 19, 
-9, -29, -19, 19, 4, -24, 24, 19, -58, -68, -19, 9, 
-9, -24, -14, 17, 2, -19, 24, 19, -58, -63, -19, 9, 
-9, -34, -24, 21, 7, -29, 24, 24, -53, -58, -19, 14, 
-9, -29, -19, 19, 4, -24, 29, 24, -48, -58, -14, 14, 
0, -14, -14, 7, 7, -14, 19, 14, -58, -53, -24, 4, 
0, -9, -9, 4, 4, -9, 19, 14, -58, -58, -24, 4, 
0, 0, 0, 0, 0, 0, 19, 14, -63, -73, -24, 4, 
-4, 14, 19, -4, -12, 17, 14, 14, -82, -82, -24, 4, 
-4, 9, 14, -2, -9, 12, 24, 19, -73, -78, -24, 4, 
0, 9, 9, -4, -4, 9, 24, 19, -73, -78, -24, 4, 
0, 9, 9, -4, -4, 9, 24, 19, -68, -73, -24, 9, 
0, 9, 9, -4, -4, 9, 19, 14, -63, -68, -29, 9, 
-9, 4, 14, 2, -12, 9, 29, 24, -53, -68, -39, 0, 
-9, -9, 0, 9, -4, -4, 34, 24, -53, -68, -39, 0, 
-9, -34, -24, 21, 7, -29, 34, 29, -43, -68, -39, 0, 
-9, -39, -29, 24, 9, -34, 34, 29, -43, -68, -34, 4, 
-19, -29, -9, 24, -4, -19, 24, 24, -39, -68, -34, 0, 
-14, -24, -9, 19, -2, -17, 24, 29, -43, -73, -34, 0, 
-14, -4, 9, 9, -12, 2, 24, 14, -53, -82, -34, -4, 
-19, 0, 19, 9, -19, 9, 24, 4, -63, -92, -34, -4, 
-19, -9, 9, 14, -14, 0, 34, 14, -53, -87, -19, 4, 
-19, -24, -4, 21, -7, -14, 34, 14, -53, -73, -19, 9, 
-14, -24, -9, 19, -2, -17, 29, 14, -53, -68, -19, 9, 
-14, -24, -9, 19, -2, -17, 29, 14, -53, -63, -19, 9, 
-4, -9, -4, 7, 0, -7, 29, 4, -53, -73, -19, 4, 
-9, -4, 4, 7, -7, 0, 24, 4, -53, -73, -24, 0, 
-9, -4, 4, 7, -7, 0, 24, 4, -53, -78, -24, 0, 
-9, -9, 0, 9, -4, -4, 24, 4, -53, -78, -24, 4, 
-9, -19, -9, 14, 0, -14, 29, 9, -53, -78, -24, 9, 
-19, -24, -4, 21, -7, -14, 29, 9, -48, -78, -24, 9, 
-9, -29, -19, 19, 4, -24, 29, 4, -48, -78, -24, 9, 
-9, -29, -19, 19, 4, -24, 29, 4, -48, -78, -24, 4, 
-24, -19, 4, 21, -14, -7, 24, 4, -63, -78, -29, 4, 
-24, -14, 9, 19, -17, -2, 24, 0, -63, -82, -29, 4, 
-24, -43, -19, 34, -2, -31, 29, 0, -58, -82, -24, 0, 
-24, -48, -24, 36, 0, -36, 29, 0, -53, -78, -24, 0, 
-14, -34, -19, 24, 2, -26, 29, 0, -58, -78, -34, -9, 
-14, -29, -14, 21, 0, -21, 29, 0, -53, -78, -29, 0, 
-9, -24, -14, 17, 2, -19, 29, 4, -53, -78, -29, 0, 
-9, -24, -14, 17, 2, -19, 29, 4, -58, -78, -29, 0, 
-19, -39, -19, 29, 0, -29, 29, 9, -63, -73, -19, 4, 
-19, -39, -19, 29, 0, -29, 29, 9, -68, -73, -19, 4, 
-19, -39, -19, 29, 0, -29, 29, 14, -53, -68, -19, 9, 
-19, -53, -34, 36, 7, -43, 29, 14, -34, -63, -19, 19, 
-19, -58, -39, 39, 9, -48, 39, 19, -29, -63, -9, 24, 
-19, -58, -39, 39, 9, -48, 39, 9, -29, -63, -9, 24, 
-19, -39, -19, 29, 0, -29, 24, 0, -43, -73, -19, 14, 
-19, -29, -9, 24, -4, -19, 24, -9, -63, -73, -29, 9, 
-19, -14, 4, 17, -12, -4, 24, -19, -73, -73, -39, 4, 
-19, -9, 9, 14, -14, 0, 19, -14, -68, -73, -39, 0, 
-19, -4, 14, 12, -17, 4, 19, -14, -68, -78, -39, -4, 
-19, -4, 14, 12, -17, 4, 19, -24, -68, -82, -39, -9, 
-19, -24, -4, 21, -7, -14, 9, -14, -63, -82, -39, -9, 
-19, -24, -4, 21, -7, -14, 9, -4, -63, -87, -34, -4, 
-19, -29, -9, 24, -4, -19, 14, -4, -63, -87, -34, -4, 
-19, -39, -19, 29, 0, -29, 19, -4, -48, -87, -34, 0, 
-14, -19, -4, 17, -4, -12, 19, -14, -58, -78, -29, 0, 
-14, -9, 4, 12, -9, -2, 14, -19, -63, -78, -29, -4, 
-19, -19, 0, 19, -9, -9, 14, -19, -63, -78, -29, -4, 
-19, -19, 0, 19, -9, -9, 14, -14, -48, -78, -24, -4, 
-9, -39, -29, 24, 9, -34, 24, -14, -48, -68, -24, 4, 
-14, -39, -24, 26, 4, -31, 24, -14, -63, -73, -24, 4, 
-14, -39, -24, 26, 4, -31, 29, -19, -63, -73, -24, 9, 
-14, -39, -24, 26, 4, -31, 29, -19, -63, -73, -24, 9, 
-14, -48, -34, 31, 9, -41, 29, -4, -48, -63, -24, 0, 
-14, -48, -34, 31, 9, -41, 29, -4, -48, -63, -24, 0, 
-14, -48, -34, 31, 9, -41, 24, -9, -53, -68, -19, 0, 
-9, -43, -34, 26, 12, -39, 24, -9, -68, -73, -19, -4, 
-19, -48, -29, 34, 4, -39, 29, -9, -63, -63, -9, 4, 
-19, -53, -34, 36, 7, -43, 29, -14, -58, -63, -14, 4, 
-19, -48, -29, 34, 4, -39, 29, -14, -53, -63, -14, 4, 
-19, -53, -34, 36, 7, -43, 29, -14, -58, -63, -14, 0, 
-14, -34, -19, 24, 2, -26, 19, -24, -53, -68, -19, -9, 
-14, -34, -19, 24, 2, -26, 19, -19, -58, -68, -24, -9, 
-14, -34, -19, 24, 2, -26, 24, -14, -58, -68, -29, -9, 
-14, -24, -9, 19, -2, -17, 24, -14, -43, -68, -29, -9, 
-14, -34, -19, 24, 2, -26, 24, -4, -43, -58, -19, -4, 
-9, -24, -14, 17, 2, -19, 19, -14, -58, -63, -24, -4, 
-9, -29, -19, 19, 4, -24, 19, -14, -63, -63, -24, -4, 
-9, -43, -34, 26, 12, -39, 19, -14, -63, -63, -24, -4, 
-14, -34, -19, 24, 2, -26, 9, -24, -63, -63, -24, -14, 
-19, -34, -14, 26, -2, -24, 9, -24, -53, -63, -24, -14, 
-24, -34, -9, 29, -7, -21, 9, -24, -53, -63, -24, -14, 
-29, -19, 9, 24, -19, -4, 9, -24, -53, -63, -24, -14, 
-24, -9, 14, 17, -19, 2, 9, -24, -68, -73, -24, -4, 
-19, -19, 0, 19, -9, -9, 9, -19, -68, -63, -24, -9, 
-14, -34, -19, 24, 2, -26, 9, -19, -63, -63, -24, -9, 
-9, -24, -14, 17, 2, -19, 4, -19, -63, -63, -24, -9, 
-19, -19, 0, 19, -9, -9, 14, -14, -53, -58, -34, -9, 
-19, -24, -4, 21, -7, -14, 14, -14, -63, -58, -24, -9, 
-14, -43, -29, 29, 7, -36, 14, -14, -63, -58, -24, -4, 
-14, -48, -34, 31, 9, -41, 14, -14, -58, -63, -24, -4, 
-14, -43, -29, 29, 7, -36, 19, -24, -63, -63, -24, -4, 
-14, -43, -29, 29, 7, -36, 19, -24, -63, -63, -24, -4, 
-19, -43, -24, 31, 2, -34, 14, -24, -63, -58, -19, -4, 
-19, -48, -29, 34, 4, -39, 14, -24, -63, -58, -19, -9, 
-9, -39, -29, 24, 9, -34, 14, -14, -53, -58, -9, 0, 
-9, 0, 9, 4, -9, 4, 9, -19, -68, -68, -19, -9, 
-9, -14, -4, 12, -2, -9, 9, -19, -58, -58, -19, -9, 
-9, -19, -9, 14, 0, -14, 9, -19, -58, -58, -19, -9, 
-9, -24, -14, 17, 2, -19, 9, -19, -58, -58, -19, -9, 
-9, -29, -19, 19, 4, -24, 9, -19, -58, -58, -19, -9, 
-19, -24, -4, 21, -7, -14, 19, -24, -58, -58, -24, -9, 
-14, -29, -14, 21, 0, -21, 19, -24, -58, -58, -24, -9, 
-14, -43, -29, 29, 7, -36, 19, -19, -58, -58, -24, -9, 
-14, -48, -34, 31, 9, -41, 19, -19, -58, -63, -24, -9, 
-14, -39, -24, 26, 4, -31, 19, -14, -48, -53, -34, -9, 
-14, -39, -24, 26, 4, -31, 19, -14, -48, -53, -24, -4, 
-9, -53, -43, 31, 17, -48, 24, -9, -48, -48, -24, -4, 
-9, -53, -43, 31, 17, -48, 24, -9, -48, -48, -24, -4, 
-19, -24, -4, 21, -7, -14, 9, -29, -53, -58, -34, -14, 
-19, -19, 0, 19, -9, -9, 14, -29, -58, -63, -34, -19, 
-19, -24, -4, 21, -7, -14, 9, -24, -63, -68, -34, -19, 
-19, -19, 0, 19, -9, -9, 4, -19, -68, -68, -34, -24, 
-19, -34, -14, 26, -2, -24, 9, -19, -58, -58, -24, -19, 
-19, -24, -4, 21, -7, -14, 9, -29, -63, -58, -29, -19, 
-19, -24, -4, 21, -7, -14, 4, -29, -63, -58, -29, -24, 
-19, -29, -9, 24, -4, -19, 4, -24, -63, -58, -29, -24, 
-9, -19, -9, 14, 0, -14, 4, -24, -58, -53, -24, -14, 
-9, -14, -4, 12, -2, -9, 9, -24, -58, -53, -24, -9, 
-9, 0, 9, 4, -9, 4, 9, -19, -53, -48, -24, -9, 
-9, 9, 19, 0, -14, 14, 14, -19, -48, -48, -19, -9, 
0, 4, 4, -2, -2, 4, 24, -9, -34, -39, 0, 9, 
0, 9, 9, -4, -4, 9, 24, -9, -34, -34, 0, 9, 
0, 14, 14, -7, -7, 14, 24, -9, -34, -34, 0, 9, 
0, 14, 14, -7, -7, 14, 29, -9, -34, -29, 0, 9, 
0, 9, 9, -4, -4, 9, 39, -9, -29, -24, 0, 0, 
-4, 4, 9, 0, -7, 7, 43, 0, -24, -24, 0, 4, 
-9, 4, 14, 2, -12, 9, 43, 0, -14, -14, 0, 9, 
-14, 9, 24, 2, -19, 17, 43, 0, -14, -14, 4, 14, 
-9, 24, 34, -7, -21, 29, 53, -4, -24, -14, -4, 4, 
-9, 34, 43, -12, -26, 39, 43, -4, -19, -19, 4, 9, 
0, 48, 48, -24, -24, 48, 39, -4, -14, -24, 9, 14, 
9, 63, 53, -36, -21, 58, 29, -9, -14, -19, 9, 19, 
9, 53, 43, -31, -17, 48, 29, 0, -9, -9, 24, 19, 
9, 53, 43, -31, -17, 48, 19, 0, -9, -9, 24, 19, 
9, 53, 43, -31, -17, 48, 14, -9, -9, -4, 24, 19, 
9, 53, 43, -31, -17, 48, 0, -14, -14, -4, 24, 24, 
0, 68, 68, -34, -34, 68, -14, -29, -14, -4, 9, 14, 
0, 82, 82, -41, -41, 82, -19, -34, -24, -9, 9, 14, 
4, 82, 78, -43, -36, 80, -19, -34, -29, -9, 14, 19, 
9, 78, 68, -43, -29, 73, -29, -39, -29, -9, 14, 19, 
14, 73, 58, -43, -21, 65, -34, -43, -29, -4, 24, 29, 
24, 78, 53, -51, -14, 65, -39, -43, -39, -4, 24, 29, 
29, 73, 43, -51, -7, 58, -39, -43, -39, 0, 24, 29, 
34, 68, 34, -51, 0, 51, -39, -39, -34, 4, 34, 39, 
43, 82, 39, -63, 2, 61, -53, -43, -34, 9, 34, 48, 
48, 87, 39, -68, 4, 63, -53, -43, -34, 4, 34, 48, 
48, 82, 34, -65, 7, 58, -53, -43, -34, 0, 34, 48, 
48, 87, 39, -68, 4, 63, -48, -34, -29, 0, 43, 48, 
43, 73, 29, -58, 7, 51, -34, -19, -19, 9, 48, 68, 
43, 73, 29, -58, 7, 51, -34, -19, -14, 14, 53, 68, 
34, 68, 34, -51, 0, 51, -34, -19, -14, 14, 58, 68, 
29, 48, 19, -39, 4, 34, -29, -24, -24, 9, 53, 63, 
34, 48, 14, -41, 9, 31, -24, -34, -43, 0, 43, 48, 
24, 53, 29, -39, -2, 41, -24, -34, -43, -4, 34, 43, 
14, 63, 48, -39, -17, 56, -24, -34, -39, -9, 29, 39, 
9, 43, 34, -26, -12, 39, -19, -34, -39, -19, 24, 34, 
4, 24, 19, -14, -7, 21, -19, -34, -34, -19, 19, 39, 
-4, 14, 19, -4, -12, 17, -24, -39, -43, -24, 14, 29, 
-14, 0, 14, 7, -14, 7, -24, -39, -48, -24, 9, 19, 
-24, -19, 4, 21, -14, -7, -24, -39, -53, -29, 4, 9, 
-19, -14, 4, 17, -12, -4, -14, -39, -58, -29, 0, -4, 
-14, -19, -4, 17, -4, -12, -9, -39, -58, -34, -4, -4, 
-19, -34, -14, 26, -2, -24, -9, -39, -63, -34, -9, -4, 
-19, -34, -14, 26, -2, -24, 0, -43, -63, -43, -19, -4, 
-29, -58, -29, 43, 0, -43, 9, -39, -53, -34, -9, 0, 
-29, -78, -48, 53, 9, -63, 9, -34, -58, -34, -4, 0, 
-29, -97, -68, 63, 19, -82, 9, -29, -63, -34, 0, -4, 
-29, -92, -63, 61, 17, -78, 9, -24, -63, -39, 0, -4, 
-39, -78, -39, 58, 0, -58, 0, -29, -63, -43, -9, -14, 
-39, -73, -34, 56, -2, -53, 0, -34, -68, -48, -14, -14, 
-39, -68, -29, 53, -4, -48, -4, -43, -78, -53, -29, -19, 
-39, -58, -19, 48, -9, -39, -4, -48, -82, -63, -34, -19, 
-29, -48, -19, 39, -4, -34, 4, -48, -73, -63, -39, -19, 
-29, -58, -29, 43, 0, -43, 9, -43, -73, -63, -34, -14, 
-29, -58, -29, 43, 0, -43, 9, -43, -73, -58, -34, -14, 
-24, -58, -34, 41, 4, -46, 14, -43, -73, -58, -34, -14, 
-24, -73, -48, 48, 12, -61, 4, -39, -63, -58, -24, -9, 
-24, -78, -53, 51, 14, -65, 0, -34, -63, -58, -29, -9, 
-24, -82, -58, 53, 17, -70, 0, -29, -68, -68, -34, -9, 
-29, -87, -58, 58, 14, -73, 0, -24, -78, -68, -34, -14, 
-29, -63, -34, 46, 2, -48, -14, -48, -82, -78, -43, -24, 
-24, -112, -87, 68, 31, -100, 14, -24, -73, -58, -34, -29, 
-24, -117, -92, 70, 34, -104, 29, 0, -68, -73, -43, -34, 
-19, -117, -97, 68, 39, -107, 24, 9, -82, -97, -63, -53, 
-14, -146, -131, 80, 58, -139, 39, 19, -87, -107, -73, -58, 
-19, -180, -161, 100, 70, -170, 39, 39, -78, -107, -82, -68, 
0, -195, -195, 97, 97, -195, 39, 63, -43, -73, -68, -48, 
24, -195, -219, 85, 122, -207, 34, 97, 19, 0, -4, -4, 
63, -180, -244, 58, 153, -212, 24, 156, 107, 97, 78, 43, 
102, -122, -224, 9, 163, -173, 0, 224, 244, 219, 180, 112, 
161, -48, -209, -56, 185, -129, -24, 317, 395, 370, 297, 195, 
200, 24, -175, -112, 187, -75, -43, 414, 522, 507, 414, 283, 
248, 63, -185, -156, 217, -61, -39, 488, 624, 610, 497, 336, 
312, 73, -239, -192, 275, -82, -63, 502, 688, 692, 570, 409, 
385, 107, -278, -246, 331, -85, -112, 424, 688, 785, 692, 502, 
458, 180, -278, -319, 368, -48, -214, 268, 658, 893, 819, 629, 
522, 273, -248, -397, 385, 12, -366, 39, 585, 946, 936, 746, 
561, 385, -175, -473, 368, 104, -531, -209, 492, 990, 1034, 854, 
605, 527, -78, -566, 341, 224, -692, -405, 405, 1034, 1137, 961, 
649, 634, -14, -641, 331, 309, -834, -561, 336, 1083, 1229, 1049, 
634, 712, 78, -673, 278, 395, -971, -741, 224, 1078, 1263, 1112, 
536, 761, 224, -649, 156, 492, -1044, -966, -48, 873, 1146, 1063, 
356, 688, 331, -522, 12, 509, -1015, -1205, -527, 405, 819, 883, 
180, 536, 356, -358, -87, 446, -917, -1361, -995, -97, 424, 649, 
58, 453, 395, -256, -168, 424, -834, -1346, -1190, -380, 165, 448, 
-34, 419, 453, -192, -244, 436, -780, -1239, -1205, -483, 14, 297, 
-97, 351, 448, -126, -273, 400, -732, -1176, -1195, -570, -126, 161, 
-136, 248, 385, -56, -261, 317, -668, -1112, -1166, -629, -244, 39, 
-156, 156, 312, 0, -234, 234, -561, -976, -1039, -614, -292, -29, 
-156, 73, 229, 41, -192, 151, -439, -839, -932, -580, -302, -78, 
-156, 14, 170, 70, -163, 92, -366, -736, -873, -551, -317, -107, 
-146, -9, 136, 78, -141, 63, -336, -639, -790, -507, -322, -122, 
-126, -14, 112, 70, -119, 48, -292, -531, -688, -453, -283, -122, 
-107, -29, 78, 68, -92, 24, -234, -439, -605, -405, -248, -112, 
-102, -24, 78, 63, -90, 26, -180, -356, -527, -366, -229, -117, 
-97, -14, 82, 56, -90, 34, -122, -287, -444, -312, -200, -102, 
-92, -43, 48, 68, -70, 2, -78, -224, -361, -263, -170, -82, 
-73, -53, 19, 63, -46, -17, -39, -170, -292, -204, -126, -63, 
-58, -63, -4, 61, -26, -34, -29, -146, -244, -175, -102, -53, 
-39, -68, -29, 53, -4, -48, -19, -131, -219, -156, -92, -39, 
-39, -68, -29, 53, -4, -48, -4, -87, -185, -131, -78, -39, 
-39, -63, -24, 51, -7, -43, -4, -68, -156, -107, -73, -29, 
-39, -73, -34, 56, -2, -53, 0, -53, -131, -102, -73, -34, 
-39, -78, -39, 58, 0, -58, 19, -43, -107, -107, -68, -34, 
-48, -87, -39, 68, -4, -63, 29, -39, -102, -97, -63, -29, 
-48, -87, -39, 68, -4, -63, 29, -39, -97, -87, -58, -29, 
-53, -87, -34, 70, -9, -61, 34, -34, -97, -87, -53, -29, 
-53, -87, -34, 70, -9, -61, 39, -24, -92, -78, -53, -29, 
-48, -78, -29, 63, -9, -53, 43, -29, -92, -87, -53, -34, 
-48, -82, -34, 65, -7, -58, 43, -24, -82, -87, -63, -39, 
-48, -82, -34, 65, -7, -58, 39, -19, -78, -87, -63, -48, 
-48, -82, -34, 65, -7, -58, 34, -19, -78, -87, -58, -53, 
-34, -82, -48, 58, 7, -65, 43, -19, -73, -87, -68, -58, 
-34, -73, -39, 53, 2, -56, 39, -19, -68, -78, -68, -58, 
-39, -73, -34, 56, -2, -53, 39, -19, -68, -78, -68, -53, 
-39, -82, -43, 61, 2, -63, 39, -19, -63, -78, -58, -53, 
-39, -87, -48, 63, 4, -68, 43, -9, -58, -68, -48, -43, 
-39, -87, -48, 63, 4, -68, 43, -4, -58, -63, -53, -43, 
-43, -82, -39, 63, -2, -61, 48, 0, -58, -63, -53, -43, 
-48, -97, -48, 73, 0, -73, 48, 0, -53, -63, -48, -43, 
-53, -117, -63, 85, 4, -90, 48, 4, -53, -58, -58, -43, 
-53, -102, -48, 78, -2, -75, 43, 4, -58, -58, -58, -48, 
-53, -102, -48, 78, -2, -75, 43, 4, -58, -58, -58, -48, 
-53, -102, -48, 78, -2, -75, 48, 4, -43, -58, -58, -48, 
-53, -97, -43, 75, -4, -70, 48, -4, -53, -68, -58, -53, 
-48, -97, -48, 73, 0, -73, 39, -4, -58, -68, -58, -53, 
-48, -92, -43, 70, -2, -68, 39, -4, -58, -68, -58, -53, 
-48, -92, -43, 70, -2, -68, 43, -4, -53, -68, -53, -53, 
-39, -112, -73, 75, 17, -92, 48, 9, -39, -63, -43, -48, 
-39, -122, -82, 80, 21, -102, 53, 19, -34, -48, -39, -39, 
-39, -126, -87, 82, 24, -107, 58, 19, -29, -43, -39, -34, 
-39, -136, -97, 87, 29, -117, 63, 19, -24, -43, -39, -29, 
-39, -122, -82, 80, 21, -102, 53, 14, -34, -53, -53, -34, 
-39, -102, -63, 70, 12, -82, 48, 9, -39, -53, -58, -39, 
-39, -87, -48, 63, 4, -68, 43, 4, -43, -53, -58, -43, 
-39, -78, -39, 58, 0, -58, 39, 4, -43, -48, -53, -43, 
-43, -102, -58, 73, 7, -80, 43, 14, -39, -39, -43, -34, 
-43, -102, -58, 73, 7, -80, 48, 19, -39, -39, -43, -39, 
-43, -102, -58, 73, 7, -80, 48, 19, -39, -39, -53, -43, 
-43, -102, -58, 73, 7, -80, 53, 24, -34, -43, -53, -48, 
-43, -87, -43, 65, 0, -65, 43, 19, -39, -48, -63, -58, 
-48, -82, -34, 65, -7, -58, 48, 14, -39, -53, -58, -53, 
-48, -87, -39, 68, -4, -63, 48, 9, -39, -58, -58, -53, 
-43, -82, -39, 63, -2, -61, 43, 9, -43, -58, -58, -48, 
-48, -82, -34, 65, -7, -58, 43, 19, -34, -53, -53, -58, 
-48, -82, -34, 65, -7, -58, 43, 19, -29, -53, -53, -58, 
-48, -82, -34, 65, -7, -58, 48, 24, -29, -53, -53, -58, 
-48, -92, -43, 70, -2, -68, 48, 24, -29, -53, -53, -58, 
-43, -97, -53, 70, 4, -75, 58, 34, -24, -43, -43, -43, 
-43, -97, -53, 70, 4, -75, 53, 34, -24, -43, -43, -43, 
-43, -97, -53, 70, 4, -75, 53, 34, -24, -48, -43, -39, 
-43, -102, -58, 73, 7, -80, 53, 39, -24, -48, -43, -34, 
-34, -97, -63, 65, 14, -80, 63, 39, -24, -39, -39, -43, 
-34, -97, -63, 65, 14, -80, 63, 39, -14, -39, -39, -43, 
-34, -97, -63, 65, 14, -80, 63, 43, -14, -39, -39, -43, 
-34, -97, -63, 65, 14, -80, 63, 43, -14, -39, -39, -43, 
-39, -78, -39, 58, 0, -58, 53, 39, -4, -39, -43, -43, 
-39, -78, -39, 58, 0, -58, 58, 39, -4, -39, -43, -43, 
-39, -78, -39, 58, 0, -58, 58, 39, -4, -39, -43, -43, 
-39, -78, -39, 58, 0, -58, 53, 39, -4, -39, -43, -43, 
-39, -92, -53, 65, 7, -73, 53, 48, -9, -34, -34, -34, 
-39, -97, -58, 68, 9, -78, 53, 48, -9, -34, -29, -34, 
-39, -87, -48, 63, 4, -68, 53, 48, -9, -34, -29, -34, 
-39, -92, -53, 65, 7, -73, 53, 53, -9, -34, -29, -29, 
-48, -112, -63, 80, 7, -87, 58, 63, 0, -24, -29, -29, 
-48, -122, -73, 85, 12, -97, 58, 63, 0, -24, -29, -29, 
-53, -107, -53, 80, 0, -80, 58, 63, 0, -29, -29, -29, 
-53, -107, -53, 80, 0, -80, 58, 68, 0, -29, -29, -29, 
-43, -87, -43, 65, 0, -65, 48, 53, -4, -34, -34, -43, 
-39, -73, -34, 56, -2, -53, 48, 48, -9, -39, -39, -43, 
-39, -53, -14, 46, -12, -34, 48, 48, -9, -39, -43, -48, 
-34, -24, 9, 29, -21, -7, 48, 43, -9, -43, -43, -53, 
-43, -39, 4, 41, -24, -17, 58, 48, 0, -34, -43, -48, 
-43, -43, 0, 43, -21, -21, 58, 53, 0, -34, -43, -43, 
-43, -48, -4, 46, -19, -26, 58, 68, 4, -29, -43, -39, 
-43, -58, -14, 51, -14, -36, 58, 73, 4, -29, -43, -34, 
-43, -58, -14, 51, -14, -36, 48, 73, -4, -34, -43, -43, 
-43, -58, -14, 51, -14, -36, 48, 73, -4, -34, -43, -43, 
-43, -58, -14, 51, -14, -36, 48, 82, -4, -29, -39, -43, 
-43, -58, -14, 51, -14, -36, 48, 82, 0, -29, -39, -39, 
-34, -63, -29, 48, -2, -46, 58, 97, 14, -19, -29, -34, 
-34, -63, -29, 48, -2, -46, 58, 102, 14, -19, -29, -29, 
-34, -53, -19, 43, -7, -36, 58, 102, 19, -19, -24, -24, 
-29, -48, -19, 39, -4, -34, 63, 102, 19, -19, -24, -19, 
-29, -48, -19, 39, -4, -34, 63, 107, 29, -14, -29, -19, 
-34, -48, -14, 41, -9, -31, 63, 112, 29, -9, -29, -19, 
-34, -43, -9, 39, -12, -26, 63, 112, 34, -9, -34, -19, 
-34, -34, 0, 34, -17, -17, 63, 117, 34, -19, -34, -19, 
-43, -53, -9, 48, -17, -31, 78, 126, 48, -4, -19, -9, 
-43, -78, -34, 61, -4, -56, 82, 136, 53, 0, -4, -4, 
-43, -112, -68, 78, 12, -90, 92, 156, 58, 4, 0, 9, 
-43, -131, -87, 87, 21, -109, 97, 161, 63, 9, 4, 14, 
-39, -92, -53, 65, 7, -73, 87, 146, 58, -4, -4, 4, 
-39, -68, -29, 53, -4, -48, 78, 146, 48, -9, -14, -4, 
-39, -24, 14, 31, -26, -4, 68, 146, 43, -14, -29, -14, 
-39, -9, 29, 24, -34, 9, 58, 146, 39, -19, -39, -24, 
-29, -9, 19, 19, -24, 4, 58, 146, 29, -24, -34, -24, 
-29, -4, 24, 17, -26, 9, 63, 146, 29, -24, -34, -24, 
-24, 0, 24, 12, -24, 12, 63, 156, 29, -24, -34, -29, 
-24, 4, 29, 9, -26, 17, 63, 161, 29, -24, -34, -29, 
-29, 9, 39, 9, -34, 24, 63, 165, 39, -24, -34, -19, 
-29, 9, 39, 9, -34, 24, 63, 165, 39, -29, -34, -19, 
